,0
2013-08-06,59538.63545999997
2013-08-07,59425.153099999974
2013-08-08,59244.35467999997
2013-08-09,60013.65171999997
2013-08-11,60029.44419999997
2013-08-12,59770.88377999997
2013-08-13,59563.599799999974
2013-08-14,59830.16851999997
2013-08-15,60093.22199999997
2013-08-16,60078.59307999997
2013-08-18,59951.02673999997
2013-08-19,59811.454859999976
2013-08-20,59398.07347999997
2013-08-21,58869.09445999997
2013-08-22,58932.872259999975
2013-08-23,59333.48057999997
2013-08-25,59564.92453999997
2013-08-26,59464.22751999997
2013-08-27,60812.022399999965
2013-08-28,60446.24257999997
2013-08-29,59642.439399999974
2013-08-30,59887.69563999997
2013-09-02,59186.13679999997
2013-09-03,60105.77679999998
2013-09-04,59540.69679999997
2013-09-05,59994.976799999975
2013-09-06,61119.59679999998
2013-09-08,60947.85679999997
2013-09-09,60161.17679999997
2013-09-10,59429.89679999997
2013-09-11,59695.81679999997
2013-09-12,60227.656799999975
2013-09-13,60233.19679999997
2013-09-15,59490.836799999975
2013-09-16,58637.67679999997
2013-09-17,58471.476799999975
2013-09-18,60066.99679999997
2013-09-19,58809.41679999997
2013-09-20,58116.91679999997
2013-09-22,57961.796799999975
